2	 3920219708	 0.9970253527537816	 0.018057268754081146	 0.006810147859530277	 -0.07461905183980658	 -0.35644600542364396	 -0.10808660499939864	 -0.056938896787732104	 0.01416015625	 0.38916015625	 -1.28076171875	 0.20491561	 0.41028294	 0.3639749	 -0.8106786	 7.237326	 9.615049	 9.325623	Triplo salto in lungo	3	Braccio
3	 3920236375	 0.9974829382843479	 0.02337502657920798	 0.005505688938644033	 -0.06671643990319122	 -0.35668040524382005	 -0.1697210119845788	 -0.04626851267412538	 -0.072021484375	 0.50439453125	 -1.29638671875	 0.13168259	 0.402139	 0.37866676	 -0.8231376	 7.23855	 8.950035	 11.088255	Triplo salto in lungo	3	Braccio
4	 3920253042	 0.9976218753181835	 0.03840778311608839	 7.090178892091848E-4	 -0.057227033614988876	 -0.37945128680995366	 -0.1876291390961648	 -0.0044093823957810415	 -0.169921875	 0.586181640625	 -1.34521484375	 0.06228672	 0.3922421	 0.37534428	 -0.83748627	 8.651951	 5.3148384	 13.46937	Triplo salto in lungo	3	Braccio
5	 3920269709	 0.9976324857898872	 0.047891743907092055	 -0.0048995887769545665	 -0.04911006202444549	 -0.3259937739359752	 -0.09509437085444036	 -0.009648473922103756	 -0.25634765625	 0.64404296875	 -1.42822265625	 0.0014674958	 0.3787838	 0.35754466	 -0.853629	 11.207207	 0.4792719	 7.205412	Triplo salto in lungo	3	Braccio
6	 3920286376	 0.9980990730691583	 0.044745167059478064	 -0.007398756630260462	 -0.04172971080216778	 -0.20363337854087543	 0.035069488068751146	 0.011771901123213455	 -0.333251953125	 0.677978515625	 -1.519287109375	 -0.04592639	 0.3652203	 0.3358845	 -0.8669987	 8.6919365	 -5.2750325	 -2.683949	Triplo salto in lungo	3	Braccio
7	 3920303043	 0.9985920606244201	 0.042170487363456466	 -0.007959716650777176	 -0.031179951318793368	 -0.07493528214118583	 0.07204747637521211	 6.774327899362496E-4	 -0.4013671875	 0.6865234375	 -1.609130859375	 -0.07916697	 0.35244358	 0.3081777	 -0.88008106	 3.9979324	 -4.7834206	 -9.623691	Triplo salto in lungo	3	Braccio
8	 3920319710	 0.998878558530211	 0.04299738405788012	 -0.010436718195144414	 -0.016850079706104637	 0.008871331635663407	 0.08492554449254544	 -0.00780202596411778	 -0.447509765625	 0.67724609375	 -1.68798828125	 -0.100676835	 0.33848166	 0.2735588	 -0.8946843	 0.38126585	 -3.6829789	 -13.383189	Triplo salto in lungo	3	Braccio
9	 3920336377	 0.9990155674940572	 0.041788435228482246	 -0.013809032200223476	 -0.005561763692843392	 0.13326960607164404	 0.18412371654814427	 0.026280310158310484	 -0.474609375	 0.650146484375	 -1.7763671875	 -0.1128991	 0.32153535	 0.2360889	 -0.91001695	 -6.9121423	 -7.0375333	 -19.361195	Triplo salto in lungo	3	Braccio
10	 3920353044	 0.9994470098884441	 0.03041641901081235	 -0.013422369718292833	 5.965490359249315E-4	 0.21694490869408237	 0.2805769029041369	 0.03976740876067502	 -0.490478515625	 0.61474609375	 -1.846435546875	 -0.11614639	 0.30238146	 0.20405862	 -0.9238158	 -12.452369	 -10.9834795	 -23.332623	Triplo salto in lungo	3	Braccio
12	 3920386378	 0.9996070471859607	 0.0073848459527224575	 -0.008808257902442442	 0.02556618585442688	 0.23063312688132587	 0.3819465237722939	 0.07544651685866206	 -0.470458984375	 0.58349609375	 -1.877685546875	 -0.08417646	 0.2811669	 0.17155111	 -0.9404413	 -5.3026285	 -6.1381803	 -12.8165045	Triplo salto in lungo	3	Braccio
13	 3920403045	 0.9996025845500676	 -0.003639386695757363	 2.1300488988645894E-4	 0.027953219031460756	 0.015317217443758333	 0.03952841166612996	 0.04647868144399008	 -0.432373046875	 0.57080078125	 -1.877197265625	 -0.053252745	 0.2794522	 0.1594083	 -0.9453359	 -2.4296799	 -2.7351065	 -8.884202	Triplo salto in lungo	3	Braccio
15	 3920436379	 0.9964833467739397	 0.003343751412113516	 0.007172210362762361	 0.08341653509475526	 -0.04575130814235223	 0.07706539710292766	 0.059478762070113475	 -0.308349609375	 0.494384765625	 -1.874267578125	 0.027208215	 0.29054555	 0.12402103	 -0.9483997	 1.2663355	 -3.361938	 -8.833541	Triplo salto in lungo	3	Braccio
17	 3920469713	 0.9932146117116071	 -0.001402166915469405	 0.022139895128151343	 0.114160387412697	 -0.18181836938551024	 0.13537560584685934	 -0.026769736164538944	 -0.14306640625	 0.359619140625	 -1.8486328125	 0.13756965	 0.32299632	 0.085096866	 -0.9324734	 7.1734366	 -3.455102	 -7.563569	Triplo salto in lungo	3	Braccio
19	 3920503047	 0.988404502638631	 -0.016809623401906948	 0.038265060268542254	 0.14597863161234068	 -0.5327081876120896	 0.021262002775832643	 -0.03924857308719555	 0.0244140625	 0.150390625	 -1.7841796875	 0.27995166	 0.37333906	 0.049688756	 -0.8830493	 14.432314	 6.593986	 2.403926	Triplo salto in lungo	3	Braccio
21	 3920536381	 0.9863973570999648	 -0.004893568816441984	 0.03943884720729074	 0.15950198814247832	 -0.7496706843316211	 -0.19947305141364213	 -0.012836964393520972	 0.1337890625	 -0.13818359375	 -1.697021484375	 0.4098549	 0.43113476	 0.0016131892	 -0.803828	 6.4611073	 15.850988	 4.1011133	Triplo salto in lungo	3	Braccio
