IDSubject,dQ-w-max,dQ-w-min,dQ-w-avg,dQ-w-var,dQ-w-skew,dQ-w-kurt,dQ-w-aut1,dQ-w-aut2,dQ-w-aut3,dQ-w-aut4,dQ-w-aut5,dQ-w-aut6,dQ-w-aut7,dQ-w-aut8,dQ-w-aut9,dQ-w-aut10,dQ-w-pks1,dQ-w-pks2,dQ-w-pks3,dQ-w-pks4,dQ-w-pks5,dQ-w-fpk1,dQ-w-fpk2,dQ-w-fpk3,dQ-w-fpk4,dQ-w-fpk5,dQ-x-max,dQ-x-min,dQ-x-avg,dQ-x-var,dQ-x-skew,dQ-x-kurt,dQ-x-aut1,dQ-x-aut2,dQ-x-aut3,dQ-x-aut4,dQ-x-aut5,dQ-x-aut6,dQ-x-aut7,dQ-x-aut8,dQ-x-aut9,dQ-x-aut10,dQ-x-pks1,dQ-x-pks2,dQ-x-pks3,dQ-x-pks4,dQ-x-pks5,dQ-x-fpk1,dQ-x-fpk2,dQ-x-fpk3,dQ-x-fpk4,dQ-x-fpk5,dQ-y-max,dQ-y-min,dQ-y-avg,dQ-y-var,dQ-y-skew,dQ-y-kurt,dQ-y-aut1,dQ-y-aut2,dQ-y-aut3,dQ-y-aut4,dQ-y-aut5,dQ-y-aut6,dQ-y-aut7,dQ-y-aut8,dQ-y-aut9,dQ-y-aut10,dQ-y-pks1,dQ-y-pks2,dQ-y-pks3,dQ-y-pks4,dQ-y-pks5,dQ-y-fpk1,dQ-y-fpk2,dQ-y-fpk3,dQ-y-fpk4,dQ-y-fpk5,dQ-z-max,dQ-z-min,dQ-z-avg,dQ-z-var,dQ-z-skew,dQ-z-kurt,dQ-z-aut1,dQ-z-aut2,dQ-z-aut3,dQ-z-aut4,dQ-z-aut5,dQ-z-aut6,dQ-z-aut7,dQ-z-aut8,dQ-z-aut9,dQ-z-aut10,dQ-z-pks1,dQ-z-pks2,dQ-z-pks3,dQ-z-pks4,dQ-z-pks5,dQ-z-fpk1,dQ-z-fpk2,dQ-z-fpk3,dQ-z-fpk4,dQ-z-fpk5,dV-1-max,dV-1-min,dV-1-avg,dV-1-var,dV-1-skew,dV-1-kurt,dV-1-aut1,dV-1-aut2,dV-1-aut3,dV-1-aut4,dV-1-aut5,dV-1-aut6,dV-1-aut7,dV-1-aut8,dV-1-aut9,dV-1-aut10,dV-1-pks1,dV-1-pks2,dV-1-pks3,dV-1-pks4,dV-1-pks5,dV-1-fpk1,dV-1-fpk2,dV-1-fpk3,dV-1-fpk4,dV-1-fpk5,dV-2-max,dV-2-min,dV-2-avg,dV-2-var,dV-2-skew,dV-2-kurt,dV-2-aut1,dV-2-aut2,dV-2-aut3,dV-2-aut4,dV-2-aut5,dV-2-aut6,dV-2-aut7,dV-2-aut8,dV-2-aut9,dV-2-aut10,dV-2-pks1,dV-2-pks2,dV-2-pks3,dV-2-pks4,dV-2-pks5,dV-2-fpk1,dV-2-fpk2,dV-2-fpk3,dV-2-fpk4,dV-2-fpk5,dV-3-max,dV-3-min,dV-3-avg,dV-3-var,dV-3-skew,dV-3-kurt,dV-3-aut1,dV-3-aut2,dV-3-aut3,dV-3-aut4,dV-3-aut5,dV-3-aut6,dV-3-aut7,dV-3-aut8,dV-3-aut9,dV-3-aut10,dV-3-pks1,dV-3-pks2,dV-3-pks3,dV-3-pks4,dV-3-pks5,dV-3-fpk1,dV-3-fpk2,dV-3-fpk3,dV-3-fpk4,dV-3-fpk5,Mag-x-max,Mag-x-min,Mag-x-avg,Mag-x-var,Mag-x-skew,Mag-x-kurt,Mag-x-aut1,Mag-x-aut2,Mag-x-aut3,Mag-x-aut4,Mag-x-aut5,Mag-x-aut6,Mag-x-aut7,Mag-x-aut8,Mag-x-aut9,Mag-x-aut10,Mag-x-pks1,Mag-x-pks2,Mag-x-pks3,Mag-x-pks4,Mag-x-pks5,Mag-x-fpk1,Mag-x-fpk2,Mag-x-fpk3,Mag-x-fpk4,Mag-x-fpk5,Mag-y-max,Mag-y-min,Mag-y-avg,Mag-y-var,Mag-y-skew,Mag-y-kurt,Mag-y-aut1,Mag-y-aut2,Mag-y-aut3,Mag-y-aut4,Mag-y-aut5,Mag-y-aut6,Mag-y-aut7,Mag-y-aut8,Mag-y-aut9,Mag-y-aut10,Mag-y-pks1,Mag-y-pks2,Mag-y-pks3,Mag-y-pks4,Mag-y-pks5,Mag-y-fpk1,Mag-y-fpk2,Mag-y-fpk3,Mag-y-fpk4,Mag-y-fpk5,Mag-z-max,Mag-z-min,Mag-z-avg,Mag-z-var,Mag-z-skew,Mag-z-kurt,Mag-z-aut1,Mag-z-aut2,Mag-z-aut3,Mag-z-aut4,Mag-z-aut5,Mag-z-aut6,Mag-z-aut7,Mag-z-aut8,Mag-z-aut9,Mag-z-aut10,Mag-z-pks1,Mag-z-pks2,Mag-z-pks3,Mag-z-pks4,Mag-z-pks5,Mag-z-fpk1,Mag-z-fpk2,Mag-z-fpk3,Mag-z-fpk4,Mag-z-fpk5,Quat-w-max,Quat-w-min,Quat-w-avg,Quat-w-var,Quat-w-skew,Quat-w-kurt,Quat-w-aut1,Quat-w-aut2,Quat-w-aut3,Quat-w-aut4,Quat-w-aut5,Quat-w-aut6,Quat-w-aut7,Quat-w-aut8,Quat-w-aut9,Quat-w-aut10,Quat-w-pks1,Quat-w-pks2,Quat-w-pks3,Quat-w-pks4,Quat-w-pks5,Quat-w-fpk1,Quat-w-fpk2,Quat-w-fpk3,Quat-w-fpk4,Quat-w-fpk5,Quat-x-max,Quat-x-min,Quat-x-avg,Quat-x-var,Quat-x-skew,Quat-x-kurt,Quat-x-aut1,Quat-x-aut2,Quat-x-aut3,Quat-x-aut4,Quat-x-aut5,Quat-x-aut6,Quat-x-aut7,Quat-x-aut8,Quat-x-aut9,Quat-x-aut10,Quat-x-pks1,Quat-x-pks2,Quat-x-pks3,Quat-x-pks4,Quat-x-pks5,Quat-x-fpk1,Quat-x-fpk2,Quat-x-fpk3,Quat-x-fpk4,Quat-x-fpk5,Quat-y-max,Quat-y-min,Quat-y-avg,Quat-y-var,Quat-y-skew,Quat-y-kurt,Quat-y-aut1,Quat-y-aut2,Quat-y-aut3,Quat-y-aut4,Quat-y-aut5,Quat-y-aut6,Quat-y-aut7,Quat-y-aut8,Quat-y-aut9,Quat-y-aut10,Quat-y-pks1,Quat-y-pks2,Quat-y-pks3,Quat-y-pks4,Quat-y-pks5,Quat-y-fpk1,Quat-y-fpk2,Quat-y-fpk3,Quat-y-fpk4,Quat-y-fpk5,Quat-z-max,Quat-z-min,Quat-z-avg,Quat-z-var,Quat-z-skew,Quat-z-kurt,Quat-z-aut1,Quat-z-aut2,Quat-z-aut3,Quat-z-aut4,Quat-z-aut5,Quat-z-aut6,Quat-z-aut7,Quat-z-aut8,Quat-z-aut9,Quat-z-aut10,Quat-z-pks1,Quat-z-pks2,Quat-z-pks3,Quat-z-pks4,Quat-z-pks5,Quat-z-fpk1,Quat-z-fpk2,Quat-z-fpk3,Quat-z-fpk4,Quat-z-fpk5,FreeAcc-x-max,FreeAcc-x-min,FreeAcc-x-avg,FreeAcc-x-var,FreeAcc-x-skew,FreeAcc-x-kurt,FreeAcc-x-aut1,FreeAcc-x-aut2,FreeAcc-x-aut3,FreeAcc-x-aut4,FreeAcc-x-aut5,FreeAcc-x-aut6,FreeAcc-x-aut7,FreeAcc-x-aut8,FreeAcc-x-aut9,FreeAcc-x-aut10,FreeAcc-x-pks1,FreeAcc-x-pks2,FreeAcc-x-pks3,FreeAcc-x-pks4,FreeAcc-x-pks5,FreeAcc-x-fpk1,FreeAcc-x-fpk2,FreeAcc-x-fpk3,FreeAcc-x-fpk4,FreeAcc-x-fpk5,FreeAcc-y-max,FreeAcc-y-min,FreeAcc-y-avg,FreeAcc-y-var,FreeAcc-y-skew,FreeAcc-y-kurt,FreeAcc-y-aut1,FreeAcc-y-aut2,FreeAcc-y-aut3,FreeAcc-y-aut4,FreeAcc-y-aut5,FreeAcc-y-aut6,FreeAcc-y-aut7,FreeAcc-y-aut8,FreeAcc-y-aut9,FreeAcc-y-aut10,FreeAcc-y-pks1,FreeAcc-y-pks2,FreeAcc-y-pks3,FreeAcc-y-pks4,FreeAcc-y-pks5,FreeAcc-y-fpk1,FreeAcc-y-fpk2,FreeAcc-y-fpk3,FreeAcc-y-fpk4,FreeAcc-y-fpk5,FreeAcc-z-max,FreeAcc-z-min,FreeAcc-z-avg,FreeAcc-z-var,FreeAcc-z-skew,FreeAcc-z-kurt,FreeAcc-z-aut1,FreeAcc-z-aut2,FreeAcc-z-aut3,FreeAcc-z-aut4,FreeAcc-z-aut5,FreeAcc-z-aut6,FreeAcc-z-aut7,FreeAcc-z-aut8,FreeAcc-z-aut9,FreeAcc-z-aut10,FreeAcc-z-pks1,FreeAcc-z-pks2,FreeAcc-z-pks3,FreeAcc-z-pks4,FreeAcc-z-pks5,FreeAcc-z-fpk1,FreeAcc-z-fpk2,FreeAcc-z-fpk3,FreeAcc-z-fpk4,FreeAcc-z-fpk5,Activity,Score,Sensor
P5,0.9999793533932364,0.9985993506269067,0.9996368960347434,1.1653379128142609e-07,-1.3453380064643397,1.1227316470180906,59.956442310332264,51.96582189113703,43.971449816943704,35.976515218086895,27.97855367021965,19.98362890265657,11.98885897883164,3.994967102842276,1.9979912481419748,0.9991882352654156,(-0.0002623294681300682-0.007768319171656796j),(0.0009769336994074832-0.0016302636729982165j),(0.004628210484710493-0.00180866862577863j),(0.0025067033239443703-0.0018257087033561276j),(0.0012998233236593325+0.0005478568633843921j),0.5,1.0,1.75,2.5,3.0,0.049729792765568416,-0.033289785594570576,0.002225743245677327,0.0004820622684034917,0.5581217872670071,-0.6722366140443659,0.028738909815546707,-0.006509346731777481,-0.0020870262286790614,-0.0081273454567827,0.00926242711910149,0.0006199226443200404,-0.004234543660438824,-0.0014881571911051427,-0.0005132903706584093,-0.0002296617207452092,(0.2508338272764524+0.5642112854894302j),(0.20497573144367967+0.03163266327782137j),(-0.0029322532966421684+0.07242642811260969j),(-0.03511097985059407-0.010253212205668591j),(-0.0144491483167624+0.02187857002072749j),0.5,1.5,2.0,2.75,3.5,0.02226123540754016,-0.016335082874288854,-0.0016339460930686158,9.230723840720192e-05,0.5002336712143681,-0.6367514405573269,0.005606313856128164,-0.0034348021660439254,0.002623209501031019,-0.002074470230427451,0.0021096067774003194,-0.0010417558845775526,0.00021477194734949564,-0.0003399021725272651,-0.00011727785363471705,-4.875532993389407e-05,(0.18002392583049937-0.030434728428063593j),(0.0037926890342495643-0.010765360262655285j),(0.007178103866678837+0.005265461429491216j),(0.0017395513969529182+0.014426481077486158j),(0.005785388449269829+0.012342329321391196j),0.75,1.5,2.0,2.5,3.0,0.02059597609081189,-0.01799284650226352,0.004722902866215202,0.00013345961537344594,-0.30870521231668413,-1.1480320594929116,0.009212465996055536,0.0009286261182838248,-0.0031828144772715608,-0.0013566156241617438,0.0034771074101156724,0.002099155623522921,-0.0009705729936461562,-0.0004473985122629871,-0.0002102336825192534,-0.00012353876216874592,(0.14974030685426887-0.011650166426426575j),(0.11869631429618402+0.059608356003633095j),(0.020916842491909077-0.0009507454205089326j),(-0.004409135778839654-0.015176441245836022j),(0.011453675223020076+0.027353730320617442j),0.25,1.0,1.5,2.0,2.5,0.08383704670398581,-0.4831378800744724,-0.17013509418261724,0.019525233490714517,0.03909175939396851,-0.8320028155018582,2.888745792303838,0.49569980478769976,1.8906318288649953,0.3799615175013837,1.2219120595616917,0.44038944225296217,0.5334823862967596,0.1321696118565426,0.08166934986675242,0.041719200075190074,(0.6366123426765973+0.9168431610524479j),(1.9936417044676018-3.6607851071923916j),(0.4323096890011421+0.19796189120833502j),(-0.1590590240246652-0.3738099694333892j),(0.18864840108470837-0.23777163282981134j),0.5,1.0,1.75,2.5,3.75,0.1998885951929424,-0.19296683107980492,-0.011768390929046827,0.011930944135221007,0.4732472254766057,-0.9943102285430139,0.7122354054815716,-0.08866358543097856,-0.18866213625199665,-0.11075146715822758,0.1986795489316695,0.010496486327219636,-0.14223864062470862,0.006903371621812581,0.017859524188608464,0.012700109052455763,(1.2208098028189358+0.5086054649062925j),(-0.11352888047198528-1.200067359849377j),(0.204118845634762+0.7943663105735443j),(0.11338038444861565-0.14269188413110007j),(0.15502711365140195-0.19087709817355736j),0.25,1.0,1.5,2.25,3.0,0.057132781294690224,-0.1551237525059489,-0.057983451913510224,0.0028476614887868786,0.11031690371442321,-0.7617632801348995,0.3697368695868071,0.06881427076284943,0.23360359377363837,0.06924073282625043,0.10972150707528364,0.043524518933651,0.0201654909705277,0.038832957932720305,0.023206234448004126,0.011983274178372364,(0.21822088586376298+0.6797916545247453j),(0.12104089894504555-1.2342444665651375j),(0.16857190003397599-0.08334058621837125j),(0.25931772378258566-0.1826374412588905j),(0.1650434625874433+0.06584817656648419j),0.25,1.0,1.75,2.5,3.25,0.1220703125,-0.22705078125,-0.033345540364583336,0.010437155763308207,-0.38850232460544576,-0.7891774343003708,0.6825076937675476,0.21401196718215942,-0.04354822635650635,-0.0007106661796569824,0.09195339679718018,-0.034121811389923096,-0.2340342402458191,-0.07806152105331421,-0.038552284240722656,-0.019073486328125,(0.6234138673375592+3.017556329769552j),(-0.15139061844142945+0.366196670210879j),(-0.10498046875000001+0.243992508781065j),(-0.12708028045699682+0.16979754279476156j),(-0.11813704831799841+0.10893458074857687j),0.5,1.75,2.5,3.25,4.25,0.525390625,0.04443359375,0.31089680989583335,0.021337911974912308,-0.24020367541612692,-0.8433832370794989,7.058346390724182,5.358485758304596,3.9228561520576477,3.395123779773712,2.9846737384796143,1.9939101338386536,0.5451748967170715,0.09812390804290771,0.0507655143737793,0.024700164794921875,(0.366375341357423-2.601556215473166j),(0.3189109620925953-0.471246464072295j),(0.2286757501853557-0.39554010890900315j),(0.2392641376752651-0.2567167410078188j),(0.22163431317201354-0.19766859530401892j),0.75,2.0,2.75,3.5,4.0,-0.84765625,-1.047119140625,-0.9531494140625,0.0034459560604418737,0.22687955354202277,-1.1202730750972452,54.712939739227295,46.90348708629608,40.48749226331711,32.94947338104248,25.302964985370636,17.64839780330658,10.813622772693634,3.9459726810455322,1.9890174269676208,0.9970290064811707,(0.4674022386574778-1.63798363021531j),(0.3279398156012364+0.2348131675280699j),(0.0076656490822674134-0.06924840178332711j),(0.02665204730738844-0.03011762423083817j),(0.03883579008956729-0.05612071037940716j),0.25,1.25,1.75,2.25,3.0,0.5711335,0.4125268,0.49698773216666664,0.0017683085897007827,0.13955752797340762,-1.0894168217110654,14.924138562242332,13.009481787217766,10.950126768151264,8.776715104409135,6.99515115053548,4.941016962349309,2.8123903251281663,0.7893538601993104,0.369045366597604,0.17937209799376003,(-0.2221610886219563+0.6823113065052315j),(-0.04361927684373078-0.006497540760868117j),(0.021787089446667955-0.05090100770570672j),(0.03318634624173267-0.01614044736102456j),(0.011960299700539911-0.02233054837136421j),0.75,1.5,2.25,2.75,3.5,0.49995565,0.10902391,0.22275774915,0.008350955311316079,1.0833695001481682,0.9227393582907939,3.4699672517501083,2.397886794755747,2.0901201337343496,1.9641364420632605,1.4651849468526097,0.7781558994674499,0.522791832037976,0.3675563044528639,0.2099197532551125,0.11089814746173049,(2.4930131707988545+1.9328806736447413j),(-0.11337124599999998+0.27146147384669167j),(-0.10539531943116598+0.1949890793904307j),(-0.12532535111859333+0.12010787934162509j),(-0.1383360792839181+0.05595944267594216j),0.5,2.5,3.25,4.25,5.75,0.8525732,0.7214154,0.8053811331666666,0.0007803835670860491,-0.6944678440874392,0.8219761690129119,38.964368810107516,33.91349649436258,28.464167745759102,23.27961648885337,18.191546466208578,13.069351300876303,7.699478872986571,2.4269587711087652,1.1941259786580183,0.5921820985104841,(0.0009447549621757756-0.519691429167975j),(0.07170347345105754-0.1386296986680308j),(0.04858588525876913-0.11517578242235409j),(0.05714531855430448-0.08707924260093056j),(0.05618773000000066-0.05282163999999978j),0.25,1.25,2.0,3.0,3.75,-0.08600837,-0.29734640000000007,-0.2016603455,0.003415598913327473,0.35332745058476744,-0.8942206117782776,2.6415340327170838,1.9990935549857687,1.7590035585523516,1.4922217833361313,1.1898885842500178,0.7647804661061414,0.4466571009015862,0.2510810868452114,0.13990365584992398,0.0722830339110082,(0.011103755596163563+0.10824644151194163j),(-0.008473420644576181+0.15467250240788005j),(-0.03728200216314596-0.009630800711992325j),(0.001328920000000058-0.013416526177206622j),(-0.014787004102912366+0.03264663903134643j),0.25,1.25,1.75,2.5,3.0,7.916392999999999,-9.08972,0.9038279570000001,22.399665428351586,-0.39380759284851946,-1.250140727573302,1370.594558824031,164.7722623927417,-699.8115602465979,-284.7577333803425,254.9292846853807,107.28545219379944,-42.04859223178153,31.109678552812433,28.32206382404703,18.687418718021043,(82.0546184383289+43.47228903017363j),(-26.861003720021394+34.359483744496245j),(11.524541352385992-20.282944910998825j),(17.366912741580535-9.415095113823867j),(8.831173537650699+5.952640286355148j),0.25,0.75,1.75,2.25,4.0,10.832545,-8.246369,0.4383837450000001,21.975821609691454,0.699162689147201,-0.4766270734233462,1308.1042934446093,-273.7431788739602,-468.94563637069723,-158.6193651248051,572.3936063497565,-88.69217795943904,-155.26133152519748,37.98006521977666,27.0446168872344,15.276686331535998,(36.745852014851195+0.2113944843683928j),(10.032815127713626-67.77347698864472j),(37.85461245696213+25.22197476953664j),(7.149861320987107-0.5074096187701933j),(12.338483681753523-3.9261797799203073j),0.25,1.0,1.5,2.25,3.0,19.868307,-15.372925,1.2350118327666666,72.74931916715376,-0.1708540667197774,-0.7995394520135157,4383.725084486493,-3499.7085730097297,2669.2237642022205,-1796.7917070634546,1208.6051252597863,-669.8251363282703,351.9289964417842,7.5262641349694395,28.039288328615797,16.4921885292516,(49.99225418032313+0.8104502643091185j),(191.2111539489559-101.81248403536691j),(10.11438874807286+4.620022949299438j),(28.699937885251405+9.7832146896144j),(13.591613308128693-25.552891338632435j),0.25,0.75,1.5,2.25,2.75,1000 metri,4,Braccio
P5,0.9999091883504091,0.9900211115183416,0.999147864783556,1.999456692053836e-06,-4.909004992841568,27.641537334510204,59.8979053100372,51.90417257285972,43.92488197638174,35.933740809925446,27.954888001918896,19.968544906466185,11.977209981899982,3.995844805922977,1.9969918392088433,0.9979080207088773,(0.005466611785490383+0.007250753690515493j),(0.015832368089766964+0.004477474316184878j),(0.013186278334680064-0.005299439642666953j),(0.010639637496007473-0.0026593322323881794j),(0.010347429027531573-0.0003546959238471181j),0.25,0.75,2.0,3.5,4.75,0.08434510757146897,-0.05965972854711193,-0.0034065751670161472,0.0009263654717536979,0.7444430849256753,0.9300041560887751,0.05535184809558004,-0.011402093503148032,-0.008449560644235231,-0.007311594175134855,0.01668272081345468,0.001743446271775363,-0.005008986657890268,-0.0004563453250990865,0.0011112166010178403,0.00116131490234395,(0.7048646564505519+0.4075397379580634j),(0.12282588823995857+0.6011401791826889j),(0.22071325239822603-0.20535119504012833j),(0.24144368263464033+0.07863718710852122j),(0.04516344750713694+0.0932473007904987j),0.5,1.0,1.75,2.25,3.25,0.01648225062413974,-0.018623294602238785,-0.0017858251665412062,8.230921916286125e-05,0.16644830178849002,-0.7363815804200873,0.0050475942221359284,-0.0007683613126882259,-0.0005469322832801261,-0.0010075668686864358,0.001114854589850456,0.0006087048897188369,-0.00030831130391465974,-0.00011412929661032603,-4.5438576982502494e-05,1.1104740303793308e-05,(0.0011490266755788889+0.20426502703402594j),(0.07054265290922987+0.10908593325644217j),(0.129530945117506+0.0008510291341962068j),(0.02674711819234759+0.03382225799228254j),(0.05744672947131751-0.011896489853551705j),0.5,1.0,1.5,2.5,3.0,0.03515437805070775,-0.1282743417813434,0.00041850971910420393,0.0007065209935932686,-2.052753047688764,7.140750716094539,0.041695247645101914,-0.005145204073896233,-0.017465789648381462,-0.0006320042548704036,0.014992716469148572,-0.004793139597994487,-0.005633633970199326,0.0012362483445202152,0.0007210764666579904,0.0003606085640727579,(0.5457050738053014+0.7136639544349453j),(0.10911617406851479-0.2604573968424251j),(0.06852941741202372+0.04507607312538047j),(0.11658180439282627+0.07867459549993966j),(0.10445843198564633-0.005237384868229597j),0.5,1.0,2.0,3.25,4.75,0.1431609330747613,-1.8615168391089136,-0.16749960936073302,0.08820024895561808,-3.321902820905059,15.855114706759878,6.887181836541358,-0.49936714223878675,2.4279764026073645,-0.19662415847702647,2.1294355880248994,-0.196050377195637,0.5464532816870328,0.026204176662712065,0.06051505550874557,0.04800484302545043,(3.55501846667311+2.1800944499362984j),(1.1900702806189876+0.0497713649470386j),(1.8147577432103428+0.31808457199701134j),(1.3523743722542867-0.14899895963275023j),(1.453824026658255+0.8193630826787859j),0.75,2.0,3.25,4.75,6.0,0.3629038940057945,-0.2694941942412022,-0.00035709750660390207,0.026546462533245517,0.028778347670295832,-1.2592020324591966,1.5662489405792386,0.13339764934692594,-0.9117544442974478,-0.14068522504425376,0.605726924674705,0.1812654447463957,-0.25249320459488395,-0.13393410040255463,-0.060815449477898645,-0.026449234832295474,(0.9672131638454768-0.642410585436854j),(0.4183496841920187+0.5823655920901673j),(0.4820882337128914+0.7161373690671955j),(0.7634944544363922+0.38486460878643225j),(0.019915962567355637+1.6839246223245072j),0.25,0.75,1.25,1.75,2.25,0.1258158769102157,-0.3490079002808505,-0.03438663078755536,0.012550812456783602,-0.8036852842060299,-0.19863600154381533,0.8114443575654118,-0.4009159430734025,0.44710786189507773,-0.24594857959705302,0.2061593316147845,-0.07511444757668945,0.019783601948122405,-0.014632859759863368,-0.005842990841944121,0.0020556289406313414,(0.5079252259477436+0.06724483897019837j),(2.145398263037046+1.2740006145939788j),(0.6509851624281857+0.766165358620553j),(0.09221972456548594+0.05405486296013717j),(0.015772582773531107+0.15390128978695378j),0.25,0.75,1.75,3.0,3.5,0.17138671875,-0.076416015625,0.06024169921875,0.00610660218586356,-0.2070504095795904,-1.3404862914192126,0.5780332684516907,0.0930098295211792,0.010040700435638428,0.11908632516860962,0.2539883852005005,0.028696417808532715,0.012633264064788818,0.045351266860961914,0.02477431297302246,0.012273788452148438,(2.104224533623501-2.024955671897911j),(0.2751325917539576+0.0746675286432092j),(0.15005240898297467-0.06307764453442338j),(0.08943621284401979-0.04851148638182249j),(0.0554341407688894+0.014015684391030514j),0.5,1.75,3.25,4.75,6.0,0.44580078125,-0.065185546875,0.15721435546875,0.023743436346619812,0.39648292010398023,-1.015203387506405,2.883843958377838,1.1491013765335083,0.4008486866950989,0.5640568733215332,1.4000597596168518,0.5953754186630249,0.025463879108428955,0.0024466514587402344,0.001973450183868408,0.0012510418891906738,(0.5837835777002267-0.30911055006317906j),(2.124690772323059+0.7680265917545659j),(0.2684326171875+0.0069772554504117235j),(0.11103099725721967-0.05128070436846046j),(0.08847945226439932-0.08059396077501195j),0.25,1.0,2.5,4.0,5.5,-0.82080078125,-1.168212890625,-0.98355712890625,0.012466753589904917,-0.14339186852400584,-1.3578751599958934,58.77861601114273,50.31356006860733,41.2356920838356,34.07745969295502,27.48919689655304,20.423922538757324,11.767642676830292,3.715907573699951,1.8464729189872742,0.9215877056121826,(0.968183415236019+3.8441580588979978j),(0.26651858193585687+0.2296566013535286j),(0.07110067819847064+0.06533149098093584j),(0.04732884532825325+0.0032126602783578706j),(0.010504442967347219+0.0706193802807373j),0.5,1.75,2.75,4.0,5.25,0.4946824000000001,0.289333,0.4339671116666667,0.0027322638729183396,-1.4662643274450158,1.3394974469042413,11.460850809000728,9.621308255407632,7.9851924742537586,6.299968953282855,5.514365210315608,4.13059295464216,2.5516258498713222,0.7844395323970301,0.37405692029345994,0.1816273817224251,(1.249767049324033-0.4275611257522265j),(0.6529694734810629-0.2571998888415931j),(0.05124974665670376-0.014658655499698558j),(0.06777246069448914+0.28108894515276556j),(-0.10078426708928467+0.0774200465662558j),0.25,0.75,1.25,1.75,2.25,0.6042199,0.18447821,0.37772425849999997,0.018527157930278558,0.18980487551872685,-1.362488979859939,9.653639245448927,7.258577318574005,5.868531853792969,5.673444756506203,4.161830036238682,2.2717593892154655,1.4920775171603038,0.7522708805070121,0.409916422384064,0.21396673311452002,(4.089820302727478-3.4604235158206142j),(0.31040469445701724-0.42906752742772897j),(0.21587299322155556-0.12996387472735024j),(0.15998750433688658-0.06877058718076867j),(0.09246685013792509-0.04932782468724618j),0.5,1.0,2.0,3.25,4.75,0.8483980999999999,0.6716491,0.7669992468333333,0.003930118393605765,-0.18438905315429346,-1.5338292162678453,35.52914766379677,30.78016354987232,25.5337404425262,20.79177313938083,16.748984774922793,12.148385732997557,6.9548479491488,2.206417847987198,1.1024190130124398,0.55118347790688,(0.2914040462093431-0.3147714022945583j),(0.04355280463689654+0.47164371353479373j),(0.09628342458548983-0.01990432108546561j),(0.040810787049624535+0.039153783059848346j),(0.01411063332248099+0.011239611797523759j),0.25,0.75,1.25,2.75,4.0,-0.11632389,-0.33156443,-0.226446841,0.004740375947739104,0.3203936295358129,-1.3283296820852415,3.3563724888493645,2.715540226747527,2.1708439892921483,1.8096216574937836,1.4947366866189926,1.0709291680429318,0.481787534617438,0.13159074848747532,0.0720311892073536,0.0392717147891885,(0.9407235913365072+0.763230507385811j),(0.19800530166116556+0.4217049350322988j),(-0.018424056600471916+0.015517871336231226j),(-0.054073327875412566+0.046680450028239145j),(-0.028837144738720802+0.05462070049723999j),0.75,1.75,3.0,3.5,4.0,19.99315,-15.458685000000001,1.294882133333333,92.74302255631234,-0.13728430431815491,-1.303042666388097,5572.44151517598,-133.270849392275,-2639.8739836710265,-485.5154874800536,2201.4425102343967,-43.26122313649768,-582.5972232658498,-434.293600244962,-211.30176637568297,-89.04494240696701,(46.44193223058357-23.033694073885762j),(72.42723903205251+61.50550897702135j),(4.472753975714854+15.990128292071883j),(-0.030989553821017424+89.80964432288354j),(36.64279449548737-26.066436760162134j),0.25,1.25,1.75,2.25,2.75,10.880421,-8.593179,0.9790047438333332,23.252625017279623,0.11265669617244956,-1.0507372977526002,1429.411893326388,-14.241457300858176,-608.4909601620883,-233.9753036355701,410.2890876337175,287.9879451542012,-173.0573616871655,-92.67091448915414,-33.726801303788996,-11.8995930185198,(31.540273293228786-38.19083612350272j),(14.998685617954768+42.8455085038644j),(9.335785535000001+32.77930309370687j),(5.034112434248691-6.083800841436153j),(11.930280830000004-6.437222199999993j),0.25,1.25,2.5,3.25,3.75,36.513412,-21.298248,-1.8210925833333331,175.57475506665685,0.7064818861695932,-0.33895195589987415,10557.893240757052,-8053.9837784213905,6140.787742975227,-4742.584980353834,4083.57677133567,-2742.658212418419,1277.788953929505,-58.6148381259526,-17.05033780959139,15.439857271810261,(391.4474037785768+189.33396486130547j),(72.50677008226391-21.3190321794918j),(15.607596609588898-22.393860984287443j),(2.6445581193203083+17.35891283815259j),(24.56088629604684-3.8585240279848962j),1.0,2.75,3.5,4.75,5.5,1000 metri,4,Braccio
