2	 658166994	 0.9999998358919693	 1.3103210090154027E-4	 -1.1203770645848433E-4	 -5.463462048074519E-4	 -0.16249282745725524	 0.006628499802162036	 -0.042826717150984996	 -0.187744140625	 -0.16455078125	 -0.4833984375	 0.2921268	 0.8251918	 0.30965593	 -0.37125978	 -3.8026774	 -1.2880441	 -0.55563545	1000 metri	4	Braccio
3	 658183661	 0.9999998922988145	 3.311142605694206E-5	 -1.8534930379690564E-4	 -4.2420705866955127E-4	 -0.16156223155659954	 0.007603118766406009	 -0.039630304868398185	 -0.187744140625	 -0.16357421875	 -0.485107421875	 0.27334446	 0.81521004	 0.26489207	 -0.436518	 -2.9938035	 -0.5859276	 -0.29886055	1000 metri	4	Braccio
4	 658200328	 0.9999998705857631	 1.4776675763711333E-4	 -3.5529146034163356E-4	 -3.3280838422636294E-4	 -0.16033351014161518	 0.006796304935477521	 -0.03997832767612032	 -0.187744140625	 -0.16357421875	 -0.484619140625	 0.25762036	 0.8042704	 0.23794004	 -0.47975564	 -2.2979121	 -0.070843995	 -0.1598177	1000 metri	4	Braccio
5	 658216995	 0.9999997922212241	 4.7354890540318717E-4	 -3.1923108154491286E-4	 -2.989990957386058E-4	 -0.16133984909882781	 0.004756452254997183	 -0.04245592288360977	 -0.187744140625	 -0.161865234375	 -0.485107421875	 0.24553736	 0.7952366	 0.22291987	 -0.5075598	 -1.7906821	 0.33036712	 0.034760475	1000 metri	4	Braccio
6	 658233662	 0.9999997793939551	 5.429318725531651E-4	 -2.48928290821765E-4	 -2.9064020529509516E-4	 -0.16061476727048027	 0.004270595217989075	 -0.041673369687557665	 -0.187255859375	 -0.16015625	 -0.48583984375	 0.23623373	 0.7883864	 0.21497065	 -0.52576435	 -1.4583496	 0.42197055	 0.0302639	1000 metri	4	Braccio
7	 658250329	 0.9999998879206968	 2.1178825494383435E-4	 -3.2961846208162676E-4	 -2.6581196070391005E-4	 -0.15866496471524102	 8.0866662553967E-4	 -0.04066170138802837	 -0.1865234375	 -0.158935546875	 -0.485107421875	 0.22929789	 0.7830904	 0.21084376	 -0.5382721	 -1.3173981	 0.5962233	 -0.09285164	1000 metri	4	Braccio
8	 658266996	 0.999999870522167	 -3.0876383076916536E-5	 -3.9444849628506034E-4	 -3.200198150562217E-4	 -0.15795875153591027	 5.954858766888723E-4	 -0.04131597977935509	 -0.188232421875	 -0.158203125	 -0.48974609375	 0.22385557	 0.7788599	 0.2090338	 -0.5473306	 -1.0793258	 0.6385254	 -0.09694576	1000 metri	4	Braccio
9	 658283663	 0.9999998546586095	 -9.440302439767123E-6	 -3.901803295603412E-4	 -3.7195826475541765E-4	 -0.15778823918057402	 0.005623680232566415	 -0.040461138479344794	 -0.18359375	 -0.159423828125	 -0.48681640625	 0.21937127	 0.77551025	 0.20845911	 -0.5540802	 -0.7864661	 0.35132626	 -0.07135773	1000 metri	4	Braccio
10	 658300330	 0.9999998605018158	 1.231781057569603E-4	 -4.1288390142404935E-4	 -3.0553295594396013E-4	 -0.15912025219427872	 0.00687009061319232	 -0.04004849576850206	 -0.184814453125	 -0.159423828125	 -0.488037109375	 0.21585137	 0.7728399	 0.20828666	 -0.5592348	 -0.6645317	 0.25368932	 0.0144786835	1000 metri	4	Braccio
12	 658333664	 0.9999988890225355	 0.0011484282467869034	 -4.1770052007839015E-4	 -8.535763188954881E-4	 -0.3209571639460955	 0.008173989981790152	 -0.08404845514411385	 -0.185791015625	 -0.1533203125	 -0.48583984375	 0.20992538	 0.7691694	 0.20841165	 -0.56645775	 -0.5216001	 0.49693814	 0.13766575	1000 metri	4	Braccio
13	 658350331	 0.9999997924639547	 4.1247225198431936E-4	 -3.387882757566185E-5	 -4.93751874828391E-4	 -0.16059664529483653	 0.0051789078650141904	 -0.041999534963782725	 -0.184326171875	 -0.154541015625	 -0.485107421875	 0.2075711	 0.7678541	 0.20890428	 -0.56892306	 -0.40789226	 0.33741215	 0.13765812	1000 metri	4	Braccio
14	 658366998	 0.9999999109981054	 3.356985232406129E-4	 -3.2007953584517475E-5	 -2.5354639355174013E-4	 -0.15971813148676967	 0.004549496204036791	 -0.04078378677794801	 -0.185302734375	 -0.151611328125	 -0.488037109375	 0.20571664	 0.76679504	 0.20929912	 -0.5708766	 -0.4184798	 0.30965373	 0.06803608	1000 metri	4	Braccio
15	 658383665	 0.9999998554080356	 5.227295325074266E-4	 -1.004651625309272E-4	 -7.64492968917674E-5	 -0.1582950645313498	 0.004176577715575424	 -0.042882166941936924	 -0.182373046875	 -0.151611328125	 -0.48974609375	 0.20405215	 0.76593655	 0.20943014	 -0.5725758	 -0.26579973	 0.38691244	 0.019043922	1000 metri	4	Braccio
17	 658416999	 0.9999990020882095	 0.0013411846584848175	 -4.3851127288416225E-4	 -6.895042082671889E-5	 -0.3075032847766408	 0.009289924508738072	 -0.09143351597965296	 -0.18115234375	 -0.150634765625	 -0.48876953125	 0.20104052	 0.76463085	 0.20937133	 -0.5754012	 0.07153096	 0.51392645	 -0.3435011	1000 metri	4	Braccio
19	 658450333	 0.9999993915026624	 6.198062001157023E-4	 -8.947038177722634E-4	 1.7983230463597402E-4	 -0.29768873340715774	 0.0077061231908436695	 -0.09580297604584696	 -0.179931640625	 -0.14990234375	 -0.493896484375	 0.19880639	 0.76366657	 0.20885883	 -0.5776396	 0.27322823	 0.60541457	 -0.51171875	1000 metri	4	Braccio
